"","mtd.ret","ytd.ret","ann.ret.incep","ann.std.incep","downrisk.incep","drawdown.incep","sharpe.incep","sortino.incep","inforatio.incep","alpha.incep","beta.incep","corr.bhf.incep","corr.bidx.incep","omega.incep","wl.incep","skewness.incep","kurtosis.incep"
"ACKASPA.US.Equity",0,0.0994458650877437,0.0995848646487336,0.0703604094275291,0.029729681706167,-0.0719382420890813,1.34429099287939,3.18149604101255,0.434721761780276,0.00447538153753359,0.448737732411795,0.622000579549369,0.611482704083195,2.72982194122235,0.734375,0.0472467631504543,-0.15739726911456
"ACORNDP.CN.Equity",-0.006,-0.326030608455094,-0.0293124257396067,0.145412062657083,0.070696808844732,-0.43667078591668,-0.235966845615303,-0.485346174746945,-0.520939994027809,-0.000175186838160458,-0.176825386769363,-0.0455334913562336,-0.116590758625742,0.906942840814994,0.4375,0.626539809611988,0.113576875458018
"ACQUANY.AU.Equity",-0.00269,-0.00505940839266661,0.0133679613753905,0.0193572594565105,0.0110037908890007,-0.0328105021148258,0.432290603646173,0.760461686322585,-0.363571151181775,0.00127696014225264,-0.0188865617434417,-0.183035165892129,-0.0935468090432593,1.71246244012733,0.625,0.331119891302219,0.60561299270891
"ACTGVGM.GR.Equity",0.00453,0.0214264786476719,0.0261436275036591,0.0210492146408607,0.0114789371483311,-0.0364898709803798,1.00448533897389,1.84194993233612,-0.437641148095235,0.00144704353328401,0.0885707451640361,0.509533475110653,0.403435720375099,2.36704937870783,0.640625,-0.237770804196516,-0.497833679976828
"ACTGVHL.GR.Equity",0.020903,0.120463781861064,0.100650715152017,0.10685247116775,0.0994200061278219,-0.204466469917524,0.895166149240042,0.96208719831541,0.241399352562942,0.00208957682021545,0.783969960829915,0.762014121419757,0.703452533552125,2.10456157167285,0.703125,-0.987929476213918,2.29747122449496
"ACTGVML.GR.Equity",-9.6e-05,-0.000671806494962679,-0.000736977756984447,0.00193834769781354,0.00296094022525681,-0.00620400668133136,-2.95972583425346,-1.93755270979402,-0.874663056568023,-9.08793695448032e-05,0.00362056508193311,0.156100209357542,0.179087231266383,0.593533008601928,0.421875,-3.58037222442389,14.079751300785
"ACTGVSH.GR.Equity",0.012416,0.0621691086284084,0.0507310037738329,0.0581264241885941,0.0549290826150075,-0.131087312305333,0.786750680300861,0.832546286897908,-0.190465957076359,0.000767124848481146,0.428761486424325,0.789800147916551,0.707232332889179,1.96678429237177,0.6875,-1.18362216774402,2.49605368241308
"ACTVOWN.US.Equity",-0.015,0.148872646765803,0.0772914561049027,0.126073244569849,0.0778811485003046,-0.377559033168986,0.573408389318088,0.928227915188231,0.138388377166406,0.001782081006798,0.622960274397799,0.553672710782175,0.473758886780858,1.60024638169518,0.578125,-0.189153588493932,-0.287770404944731
"ADEXDTD.GU.Equity",0.015354,-0.291294535455416,0.00830607021342433,0.241019637319189,0.13696722390912,-0.430433712162672,0.0137170159668194,0.0241376741023675,0.0224419621787046,0.00501090586692925,-0.246794677911835,-0.0570959772746488,-0.0981755420411252,1.13687428642467,0.5,0.862406852244474,1.81628333577428
"ADRIGOH.SS.Equity",0.006051,0.0300763527947743,0.0577102015417947,0.0321351964138937,0.0176995438101731,-0.0237709894511545,1.64026386715986,2.97805424292907,0.231940012834485,0.00349007875499468,0.151515595719305,0.399528061733678,0.45206025468033,3.43713057063248,0.734375,-0.307516449884396,-0.308814447078262
"AEUFDLI.KY.Equity",0.007535,0.150734308214263,0.0757586315709591,0.084278214657915,0.0519745715268784,-0.147601340215879,0.839583893158726,1.36140865604571,0.228856772397136,0.00321856918457162,0.3886364147313,0.399995250756244,0.442128092361848,1.89070782595072,0.65625,-0.404260807012086,0.561989100328463
"AFRVALU.US.Equity",NA,0.130778628945545,0.0670183964307658,0.0568700925824903,0.0328245603944807,-0.0925819608803842,1.090527439195,1.88939000813531,0.230276924769599,0.00210442642940765,0.425405669697059,0.709241484764688,0.722810073997643,2.42827801914219,0.634920634920635,0.0116927790338377,0.135272268582779
"AGDIVCS.US.Equity",NA,0.0600948219701185,0.0600374858761641,0.0446821332256127,0.0305552681858917,-0.122996173152294,1.23175600408925,1.80124375087556,0.11565689475988,0.00282513347532418,0.262435548481349,0.642890898323504,0.567536270148091,2.68186718994275,0.73015873015873,-0.160869092119007,1.23045245087525
"AGF7EK1.GU.Equity",-0.001519,-0.138686986576496,-0.0622888796055969,0.476711570299711,0.276193337065694,-0.698113459739701,-0.141152184670685,-0.243629626697302,-0.204952948866996,0.00263302214110078,0.186998438397459,0.0725608447177697,0.0376099047328473,1.07637026551291,0.515625,-0.0574897123056404,-0.569924851554416
