"","mtd.ret","ytd.ret","ann.ret.incep","ann.std.incep","downrisk.incep","drawdown.incep","sharpe.incep","sortino.incep","inforatio.incep","alpha.incep","beta.incep","corr.bhf.incep","corr.bidx.incep","omega.incep","wl.incep","skewness.incep","kurtosis.incep"
"APSCHIA.KY.Equity",0.056208,0.39085403851913,0.168841586386471,0.265325600527334,0.209018902376508,-0.430832761448108,0.617511412622212,0.783860141468648,0.451009118248444,0.00699928995860453,1.10241865949792,0.516461289896827,0.398370660780113,1.85092142881461,0.609375,-0.3285503812073,1.70651661441008
"APSCHIN.KY.Equity",-0.004776,0.0199071388072727,0.11165559479344,0.237439165143185,0.146146591325825,-0.377877387482623,0.449191247489108,0.729785031767574,0.315680224988331,0.0050546031489607,0.743339828873309,0.436040439125248,0.300161504240431,1.60351582851377,0.53125,0.377557321900638,1.97250870689434
"ARASALP.KY.Equity",NA,0.471504197477975,0.0988075224851994,0.13464034050884,0.0957740199686147,-0.2367676683224,0.696726717495493,0.979467318130118,0.5984891745818,0.000865225697356347,0.977445699013008,0.708341053482798,0.706473363494252,1.77475651113692,0.629032258064516,-0.433008482434288,0.451188527932231
"ARCJVAB.KY.Equity",NA,0.221520629053985,0.23085871790697,0.154858170135794,0.0978876164440029,-0.190088586981418,1.45848758066117,2.30732677034969,0.911962030513413,0.0108925778285015,0.929958082264799,0.56912831224249,0.580275331525333,2.9618252507895,0.73015873015873,-0.0537523688496333,0.287027465492572
"ARMACRO.KY.Equity",NA,0.046226221968152,0.116672029367722,0.0681015541279499,0.0387755733184105,-0.065866590551,1.63978679778601,2.87995817497559,0.707765133302589,0.00915652852769634,0.0332230762928524,0.170897842596779,0.0471397938403082,3.95666266685919,0.666666666666667,0.502304439396315,1.18882145120764
"ARNASIA.KY.Equity",NA,0.412077945109662,0.0862865926009284,0.12690781663923,0.0919342805484035,-0.225679993428451,0.640516831457338,0.884181527456789,0.53124673135103,8.33119447491409e-05,0.94426732878285,0.719743066835343,0.724077320164041,1.72213536707477,0.629032258064516,-0.414653658731922,0.685094611303402
"ASCREHA.KY.Equity",0.014663,0.119390614371381,0.0938334502988378,0.0802776980923095,0.0763270692654124,-0.0908180461510001,1.10657694988576,1.16385249890752,0.312777527159512,0.00397244751645832,0.464371863430175,0.610837132919446,0.554614134090271,2.52396307149075,0.734375,-0.984400110729624,3.53787771231995
"ATCHSTA.KY.Equity",NA,0.0144322574524987,0.116252369908888,0.225694559898312,0.169940159191597,-0.25847385877,0.492933325282688,0.654656147423387,0.396624787376532,0.0034752378955518,0.962099515433287,0.429242531723121,0.411911354076684,1.7986002332195,0.619047619047619,0.398801448679528,5.63138117855886
"ATHASIE.SP.Equity",0.008311,0.190625173147507,0.0110325472594943,0.0969606589575184,0.0715170386741509,-0.239372629539898,0.0622164424659838,0.0843511891897548,-0.0883031417969932,-0.00393123225323095,0.640418318438037,0.65043289964022,0.633268861669537,1.12773276935932,0.609375,-0.553615977531912,0.00320191609076526
"ATLRIVR.KY.Equity",NA,0.0491376465796967,0.0991180094246733,0.318023152376216,0.179510118400665,-0.449422287754659,0.295947036313046,0.524304759326173,0.197551080402264,0.00417002663998868,0.943878420839626,0.436240069095401,0.286788793815338,1.45415767588291,0.523809523809524,1.20796624908825,5.77590869321986
"CAMAMAP.KY.Equity",NA,-0.0474191515112263,0.0157862441565289,0.0730900594728097,0.0358361031010944,-0.124698172722611,0.147574707618639,0.300988199696285,-0.123104705356811,0.00316146873005156,-0.202186701906087,-0.223128865644214,-0.267300106073288,1.21151170814841,0.444444444444444,0.714963777538207,0.775561565896465
"CAMCCGA.KY.Equity",0.002063,0.0474935824510594,0.112603314995273,0.0840741164324244,0.0207127649047634,-0.0857856552121451,1.27986257318279,5.19502420319203,0.795471191852412,0.00805975151881465,0.140485288218391,0.255998413466915,0.160209579797489,3.55113958572325,0.609375,2.51565163648548,9.60460638135607
"CAMGCSM.KY.Equity",NA,0.393074688763648,0.0933524929479774,0.174531205045892,0.156758513729076,-0.421621375138509,0.506227484791306,0.563621655029697,0.451374423736126,0.00240536056677887,0.782483909700218,0.600785189689601,0.43321869212993,1.59871039236883,0.714285714285714,-0.886304754917169,2.15802736629045
"CCASIAU.KY.Equity",0.033933,0.240612534129439,0.0426456274496143,0.109191970333091,0.0535536360546682,-0.23713081976552,0.344765529322127,0.702951848333607,-0.113860933937395,0.00120774700141571,0.349819154439377,0.315786092673694,0.308687003412489,1.35061340326046,0.523809523809524,0.053838138521697,-0.859564122684017
"CCIOIGF.KY.Equity",0.006575,0.32515451057756,0.127671506738172,0.145649974620786,0.127850003045936,-0.284028961162801,0.842235002495257,0.95949553238647,0.558842893505037,0.00497493610929002,0.731020812319265,0.621427969085931,0.481215131155305,2.0253639567597,0.640625,-0.987412920625473,2.22817259737471
"CDIFORD.VI.Equity",NA,0.241550928236709,0.0617708884235151,0.139137269030853,0.103172342897697,-0.268813253716364,0.408020718093341,0.550252973122919,0.226807413652377,-0.000987705459464793,0.837760368089076,0.659057620330339,0.58181001783994,1.49178640619955,0.603174603174603,-0.119479246426646,2.4442240387957
"CEASOPP.AU.Equity",-0.016644,0.172766602203731,0.114707841529707,0.102690696055355,0.0426381277879883,-0.124794484254684,1.06833282608747,2.57299856305165,0.289229385047007,0.00696274678904349,0.312592135896822,0.328419749017185,0.291854837908361,2.20428840576558,0.640625,0.117158338360393,-0.927446536589497
"CHCIMPE.KY.Equity",-0.01384,-0.0839839798016908,0.0965253186840807,0.239774556941211,0.0577308685981612,-0.224552657669024,0.381714056118645,1.58537920711271,0.292194637874393,0.0026865192768505,0.845313008947952,0.34526927846941,0.338013776922617,2.04244597722999,0.40625,5.72231680605032,38.1010809250112
"CHEAGLE.KY.Equity",NA,0.0830251548544636,0.0968273538352913,0.159629730343097,0.130500910086482,-0.321837755107156,0.575252201691527,0.70365297663011,0.281442321669488,0.00239319745854599,0.795525470406329,0.576190110447895,0.487950027623776,1.77078575925704,0.672131147540984,0.0782813291071803,3.35074116868365
"CHINABS.KY.Equity",NA,0.183205976214571,0.095328575607599,0.135707275551904,0.0862935160921125,-0.189721396647469,0.665613359639299,1.04675970684958,0.659063221096387,0.00364156001108841,0.582990049552351,0.504316232735409,0.415109687665407,1.79160565470156,0.555555555555556,0.0415603203946212,0.585841193043188
"CMCHCSF.KY.Equity",NA,0.104487354783644,0.0573921670073851,0.142116517461294,0.0894086989946339,-0.315505139155008,0.368656423217339,0.585985117740385,0.165089659976134,0.0020916909581268,0.426745503748504,0.470284974839151,0.292215165123737,1.43195608462784,0.596774193548387,0.282990420056886,2.30583911432861
"CNALPHA.KY.Equity",NA,0.24956139815371,0.128491903792264,0.138004815374434,0.0973547140133519,-0.255353304307302,0.894837643579368,1.26847379753308,0.49587874848922,0.00898789863771177,0.235437496717897,0.341590817429352,0.164848974339223,2.23813766744886,0.587301587301587,0.235188340743363,4.11432946275255
"CSVCHNO.VI.Equity",NA,0.95373699904213,0.149482781278641,0.232777525153319,0.153815096567275,-0.31586100105314,0.620690426120295,0.939327702566881,0.488381634086311,0.00473495153919604,1.12975725231228,0.482271215843591,0.468974198314334,1.72955200987012,0.603174603174603,-0.0544512809620957,1.19297225080206
"DALGCHI.KY.Equity",0.0244,0.079262829678699,0.0988777846014113,0.106165910114432,0.0697590235562495,-0.176188105608793,0.884255449797627,1.34574395992963,0.34163013381191,0.00446492087366757,0.47485486254831,0.546717718936801,0.428840455690274,2.20859502262443,0.578125,0.105316649379974,2.01908948988266
"DBDHAAB.KY.Equity",NA,0.0639396407713178,0.0434570095844971,0.0517481816294439,0.0371210376802177,-0.117937286164743,0.743156732730791,1.03598961634069,-0.0672801913787845,0.00117871200152013,0.30632813142231,0.660518931770907,0.572000813264521,1.80645104901217,0.698412698412698,-0.709578904418421,-0.0327422997545326
"DORASPS.KY.Equity",NA,0.277613654662126,0.17881338856741,0.122893118415501,0.0762451176400355,-0.149165087123547,1.41434598461199,2.27966581923328,0.866260258108296,0.0102818043941156,0.51006134581026,0.43930655456087,0.401051094749641,2.85949628076584,0.666666666666667,-0.0256673679775664,1.44774402158451
"DRAGALT.KY.Equity",-0.008701,0.172788285092139,-0.0363116092285896,0.225425462468486,0.172264378653191,-0.531235836113908,-0.183260616508061,-0.239815158256017,-0.0781874962394162,-0.0102502122370979,1.13770562533308,0.58619222938106,0.483890262244949,0.957039921497431,0.46875,-0.140808449181629,3.8851600421828
"ENAMIND.KY.Equity",0.069353,0.688182713104476,0.273889623344067,0.207319211776468,0.147018321104778,-0.221235468139018,1.29698362751825,1.82895316259552,0.671278983715621,0.0135885141879408,1.04446118496137,0.467375736724203,0.483028440345607,2.64409375137866,0.65625,-0.223550210385379,0.715011187065619
"EPICJPF.KY.Equity",NA,0.037260077561158,0.0424934533728363,0.0418993120351836,0.0282387534273458,-0.0507104284767954,0.894846515411813,1.3277304704438,0.254465350913975,0.00265916544773231,0.110520294069167,0.212523156893867,0.256890142298706,2.27918208691199,0.612903225806452,0.103799991569281,1.54342819321499
"EUPIRAQ.KY.Equity",NA,-0.0752068648552676,-0.0182848328979518,0.296475441413133,0.211868531808043,-0.527522679165801,-0.0785388252968475,-0.109902271466384,0.167492477192416,0.00970280351396579,-0.931464201683989,-0.213935999478877,-0.30358639325756,1.07101275257574,0.571428571428571,-0.206385200625505,1.15450958238809
"EVENSTR.KY.Equity",NA,0.277087942385585,0.169976643660466,0.050624508757959,0.0185946164144357,-0.0211700252500001,3.25882952166976,8.87228001823092,2.24472706173593,0.0112315992225219,0.257649986149671,0.534868040240424,0.495071359053933,24.0330888528078,0.919354838709677,0.88124185990772,0.715200358789013
"EWADVJM.KY.Equity",NA,0.00757868575038367,0.10009773942021,0.0929804548816413,0.0467733780767592,-0.157484751173652,1.02277128608657,2.03315953070882,0.765894744274417,0.00712651011991932,0.148846185752218,0.0877985518163774,0.15468596177393,2.15487891800567,0.634920634920635,0.0924901799818946,-0.312325354445005
"FMGMONA.BH.Equity",NA,0.463188753739808,-0.113775025047162,0.209070514761053,0.107164533458531,-0.676864686186712,-0.568109879974754,-1.10834266910819,-0.387144614720329,-0.0129411279714926,0.579469373685925,0.375861160199022,0.267819723415516,0.708871501115383,0.365079365079365,0.640216584726416,0.564435753754821
"FOUCHOP.KY.Equity",NA,0.574821989615199,0.183712070312079,0.177497055075737,0.13923480284575,-0.33829519529855,1.0068452698318,1.28353017104541,0.52219190761711,0.010821727353661,0.571494666508731,0.48085584526721,0.311118537122169,2.26148858591853,0.682539682539683,-0.489021783850608,1.45429533462608
"FRTNHDG.KY.Equity",NA,0.278808461228241,0.144608044904273,0.183786530637193,0.164663727488999,-0.371179892899014,0.759620655660937,0.847837268311567,0.684067330632472,0.00541642181218146,0.90202394405125,0.594907319716324,0.474252080375534,1.97737481547938,0.650793650793651,-0.602211851121151,3.7737811756495
"GAMCOFA.KY.Equity",NA,0.121317451632671,0.0276946959501112,0.208500285066379,0.122816900029586,-0.268397866450163,0.10884731377171,0.184784797081217,0.0646457195216646,0.00334528676339536,0.0794704289690589,0.196714826880803,0.0371232776367372,1.2531945058088,0.5,1.32955823005018,5.477150485829
"GBAMBOO.KY.Equity",NA,0.120623641202378,0.0862904341057056,0.259380651566543,0.183031140714142,-0.471003018922411,0.313402073804456,0.444134445037771,0.118137534516426,-0.00123963790194819,1.34842574975076,0.605361214944684,0.502336018107369,1.42468050290224,0.603174603174603,-0.0106236145553601,2.13973812213272
"GHKNCVF.KY.Equity",NA,0.27597377288968,0.240182922853515,0.330353823979642,0.164106884262122,-0.414833380212699,0.711912215879203,1.43310820817161,0.524385189337836,0.0151467330321103,0.833458321537505,0.327900123853162,0.243786362346191,2.31633812464404,0.587301587301587,3.17985944794801,18.5930700318855
"GLDCHPL.KY.Equity",NA,0.632313800017947,0.179249873273999,0.195655474291284,0.155377982831579,-0.352362138998092,0.890595440302284,1.12145794467467,1.02728342060157,0.00730837441002103,1.000365084545,0.573313341315074,0.494050541846012,2.0940556640108,0.682539682539683,-0.421716129297982,2.12461704832008
"GLXCDVA.KY.Equity",NA,0.138997615650317,0.0710371935316771,0.14807276127684,0.0744033655698728,-0.185694644379639,0.445977997318579,0.887556537609324,0.195034290457248,0.00370576416108398,0.358897052826326,0.317316381708807,0.236070720744544,1.64420822235784,0.516129032258065,1.83511167498366,7.2675403547484
"GOLDCHI.KY.Equity",NA,0.453182722663366,0.222373579969058,0.171238339744712,0.108065766493177,-0.184053454605696,1.26942120726659,2.01149343610849,1.04214348346361,0.011589482090359,0.797349448310581,0.52372597343822,0.449937869888759,2.70919731461318,0.682539682539683,0.209556292776981,1.27129633434075
"GREASHI.KY.Equity",NA,0.0407926471907765,-0.050563977016689,0.0868015491606113,0.0705204790241586,-0.341475126770108,-0.640126559422084,-0.7879126430445,-1.00790212852404,-0.00464267851783194,0.0793434128934821,0.162164198197304,0.0883259382600641,0.644243394580125,0.46031746031746,-0.84333525399056,1.68942883517329
"GRECVPD.MV.Equity",-0.008276,0.303596801941227,0.0812321406271055,0.148929005447696,0.138414083172441,-0.332607931593305,0.511868996895157,0.550754221534904,0.568694797291287,-0.000480275523157049,0.971614360630832,0.710784241325979,0.625510468229264,1.62957538912557,0.65625,-0.992831439624303,2.87892316216284
"GRNDRGN.KY.Equity",NA,0.107600601672329,0.0552218659870141,0.179752581260534,0.139856424941933,-0.342862902379082,0.279394407773329,0.359095879991683,0.117223769109254,-0.00356304895900579,1.16050545322633,0.692770627686634,0.623845301098093,1.3488013099878,0.571428571428571,-0.625814416456978,1.75664650875332
"GRSPOPA.KY.Equity",NA,0.028868007467008,0.0329102187169092,0.061335563120324,0.10128866813402,-0.100766,0.455041370732292,0.275551246068118,-0.129460970835807,0.00222236118500531,0.0786726309139548,0.146613820069288,0.123941336566281,2.20616272375521,0.825396825396825,-1.99034803691348,20.8081587894788
"HADOHV1.VI.Equity",-0.002783,0.0402373188080558,0.139355789607846,0.0815592140810823,0.0435595949890244,-0.0913208147185274,1.64734041544681,3.08441319625903,0.637424577916982,0.0087581021702784,0.298733679476649,0.348076387772757,0.351181073664701,3.69989227790793,0.703125,0.231788980023208,-0.0951985479127098
"HARMFDR.KY.Equity",NA,0.566203422006407,0.174751422409319,0.425398710649614,0.21406987105956,-0.610288180670328,0.399040754378631,0.792972040246102,0.466606825668087,0.0167668029173528,0.370470072253618,0.194993233287406,0.080098894866271,1.61376017595461,0.60655737704918,1.05181843254882,2.45871823601411
"HARUSFD.KY.Equity",NA,0.64803532600862,0.161308008997568,0.421084937620121,0.207218617125296,-0.629549995096966,0.371203040130064,0.754314506900965,0.577996337342865,0.0145831361576899,0.545311207442504,0.247639402843083,0.124727535730758,1.56905279274813,0.596774193548387,1.02905298362062,2.29213669255556
"HJELSFJ.KY.Equity",NA,0.375832477459934,0.312952815871162,0.172573833782356,0.053506234585235,-0.0948471171510938,1.78446992294059,5.75545669132437,1.71597225811523,0.0219373160168449,0.288314443195801,0.174979613619691,0.166214758411471,4.2623921362475,0.694915254237288,1.60681480933852,4.48597998851385
"HKPTRLP.US.Equity",NA,0.074769308223942,0.0730995984070182,0.180945694115422,0.142133795076128,-0.332245114549084,0.37635379355078,0.479123197762667,0.329506696777387,0.000159800302517719,0.853498558508504,0.562277160390445,0.462562552743646,1.4643186662509,0.65,-0.234816351235108,1.76408452447355
"INDMAXG.MP.Equity",NA,0.621120009521515,0.104349658489501,0.205682947261734,0.156333875167154,-0.338625063411613,0.483023312394862,0.635496679035654,0.263230958030511,0.00209174190592293,0.982192048427058,0.409813992379897,0.46142698102342,1.60833784817082,0.603174603174603,-0.275591444786189,0.9378728308037
"INDSMLI.MP.Equity",NA,0.368863038321505,0.136027644297465,0.227323680071431,0.163216118508402,-0.383383004676108,0.57639241216002,0.802786180034787,0.291660462493657,0.00382146406723611,0.974878703959659,0.405812921496132,0.396525376456985,1.70815388225511,0.629032258064516,-0.109285479161939,0.895862452938735
"INFCOPP.KY.Equity",NA,0.295287427298534,0.0429619322925232,0.174548599790832,0.138760161664218,-0.406260939926725,0.217486318068517,0.273579475818039,0.223585968815832,-0.00229961371160927,0.874546932689745,0.606989902154769,0.48414071799551,1.28473723903004,0.587301587301587,-0.64899870612409,1.6415866480401
"IONISRL.KY.Equity",NA,0.220839145502661,0.0897782798839388,0.0724822323003661,0.0370248215352538,-0.0801056823636583,1.16964223083828,2.28976876507604,0.522041171155261,0.0042296431723178,0.391653897657615,0.508040558060903,0.522126518080698,2.44694988599879,0.619047619047619,0.0975549681679918,-0.343580788657571
"IVMAOPP.KY.Equity",NA,0.311229551602321,0.0322149260638318,0.144530570896266,0.123002071608892,-0.335574068671137,0.188298751572529,0.221255835026638,0.205187148806633,-0.0045608073113342,0.997281356470925,0.715257225318142,0.66674971760912,1.25870628783568,0.634920634920635,-0.832934102544031,1.47728149893913
"JAPCHLP.US.Equity",0.02,0.352121988434691,0.212619910644975,0.106268172548723,0.0714212082510787,-0.151798839134885,1.95373558860987,2.90697841340201,1.1584612706674,0.0116938621831624,0.606603249766065,0.591538109508344,0.547294982664896,3.98536702875614,0.765625,-0.164305189980759,1.09222717052051
"K2AARFA.AU.Equity",-0.015693,0.1131731675782,0.0762240789242099,0.138940268976242,0.157917653526,-0.374746560780165,0.512623729959734,0.451020372541713,0.0519321365525576,0.00164674592997041,0.653693158413404,0.548222621420991,0.451092649859267,1.64715105649286,0.703125,-2.58720426371757,11.7047546643541
"KAMWANG.KY.Equity",NA,0.275315335215682,0.184685825670616,0.170663348771776,0.106834337531498,-0.245105502614004,1.05286710335741,1.68191079593336,0.713742101371607,0.0101870323373377,0.637154255283445,0.479644805281961,0.360752361831349,2.62367430951609,0.73015873015873,1.65103879287088,9.09006403287162
"KINGSMD.KY.Equity",NA,0.156606330021503,0.0696058983194296,0.213920124498692,0.136892670631271,-0.38805860649437,0.30200944614645,0.471945634645772,0.0843882102860912,0.00835820479697684,-0.110573643183591,0.0752638963924998,-0.04994647402715,1.44395924446052,0.53968253968254,0.636328403948334,4.82579912203993
"KISCUSD.KY.Equity",NA,0.0470415892471061,0.0749038737813579,0.0440873408709098,0.020924624419275,-0.0254244563296089,1.58557700238806,3.34074688179182,0.479966588823671,0.00559885793736024,0.0623439545440387,0.200989975115857,0.138172626446733,3.51778645279472,0.666666666666667,0.265534512195402,0.269434275626901
"KISGLMS.AU.Equity",NA,0.0589056891110133,0.106540800024207,0.043930076741089,0.0221828349090011,-0.023305,2.31141868070614,4.57744920524134,0.913034611741384,0.00807460068104608,0.0573398095507626,0.193414577901356,0.127536899758402,5.88653205067149,0.733333333333333,0.0746410120428252,-0.114055068168753
"KKSPCFA.KY.Equity",0.005842,0.0818513893654957,0.0914130402920117,0.00862805955602886,NA,0,10.0153504656363,NA,0.997723904494433,0.0072859928251548,0.0040490427945195,0.155309408594742,0.0449944739908165,Inf,1,1.08487913347944,1.57037533623685
"KNIASPR.VI.Equity",NA,-0.00619559054355034,0.0363256823198486,0.0706294067306249,0.0467112735240269,-0.095561915176,0.44352181010556,0.670623598042892,-0.567831626496971,0.00216117232928766,0.128773824300315,0.281165311943636,0.177353815426229,1.62068401089129,0.5,0.585432241197516,3.05024740220361
"KOMOFUN.KY.Equity",NA,0.0843012938193326,0.0293470460918475,0.191254994072675,0.153095371073035,-0.393630693796226,0.12730149196834,0.159031889215205,0.089707860177916,-0.00310220684089615,0.867291482523419,0.37147546499739,0.438184645480905,1.23944584836322,0.53968253968254,-0.148196820442542,2.66537092259957
"LBNCHPO.KY.Equity",NA,0.545453547659424,0.129211438167354,0.171134092660271,0.118591737306041,-0.309682873735837,0.725813519892462,1.04738695113987,0.554968584796629,0.00503613633723238,0.781193518907874,0.539401352253282,0.441089737262295,1.90287483626305,0.571428571428571,0.111853598070788,2.15773455121949
"LEGCHNA.KY.Equity",NA,0.415326493693525,0.139121179052056,0.298917071217478,0.224605546423769,-0.465546516591764,0.448690262171327,0.597140993121361,0.331206383788865,0.00359430502908981,1.3527296967633,0.539785046250437,0.437285588039752,1.63669755469041,0.587301587301587,0.259403082731627,4.55690438456679
"LHASTRF.KY.Equity",NA,0.0321860459148913,0.0366467118664189,0.00202984043927334,NA,0,15.5907386876912,NA,-0.120112098571605,0.00300247404510383,0.000180444885348494,0.0560754148130256,0.00858988865703148,Inf,1,-1.068796013122,7.65510000192784
"LIMJAPA.KY.Equity",NA,-0.015068436902411,0.0277361053155991,0.0414579656260345,0.0279223562975324,-0.09235811412087,0.54841343448173,0.814261700313893,-0.375180376382756,0.00113467277890636,0.150294976358988,0.342352244217944,0.350300966558201,1.74968641890388,0.53968253968254,0.0444850716510578,1.48607345412862
"LUASVAL.KY.Equity",NA,0.170845028963486,0.0858721357356831,0.167034428948589,0.149421295636656,-0.318130290365407,0.48416446983259,0.541235674547609,0.434262172743431,-0.00020174272828794,1.01813903619691,0.663853128325895,0.588987327308265,1.63108826988048,0.682539682539683,-0.500567155521022,3.61012321648961
"LYNASIA.KY.Equity",-0.004373,0.120547173865293,0.051244908593018,0.144971132320492,0.0922836394013716,-0.25830297321656,0.318993911772606,0.501117087416588,0.161396132290666,-0.00157502940232467,0.808245186828707,0.564879837420117,0.53454164074216,1.37380340015413,0.578125,0.0120731329909424,-0.191005585045559
"MIDASEQ.KY.Equity",NA,0.150688692991784,0.0232990938556406,0.0882709611265901,0.0361069902602692,-0.133505036300676,0.207305931895289,0.506801971688463,0.231403790773172,0.0022365085894953,-0.00126721727027745,0.102570966258815,-0.00138719682462607,1.31799795941503,0.523809523809524,2.8538023163671,14.825222311722
"MNJAPAR.KY.Equity",NA,0.24261376223796,0.0816524864748573,0.074577647974559,0.0561198107612842,-0.162929870700686,1.02782118445202,1.36587214808889,0.550186385652992,0.00562824554241762,0.141733286726051,0.180951217273555,0.185099874679916,2.75598703070818,0.709677419354839,0.551807857858939,3.2864684485991
"MWJDA2U.ID.Equity",NA,0.037077646943158,0.120951763754253,0.049331752360962,0.0167551184401322,-0.0292573039762872,2.350448913832,6.92037863943252,0.933549864550567,0.00873108028052082,0.125006858727299,0.265394732822481,0.24610291803292,7.56111766933203,0.754098360655738,0.973329047835,1.72717720371591
"MWJMA1U.ID.Equity",NA,0.0350454150268569,0.069261825314098,0.0294232410190759,0.00672567912008695,-0.0090164762199999,2.18404985611324,9.55469688141577,0.488825522121505,0.00549228920990178,0.0175607682618497,0.0170121728937539,0.0580565872823345,7.7509522980838,0.774193548387097,1.71868379896467,5.57810711242098
"NAVASIA.KY.Equity",NA,0.332390235338047,0.0616434880782919,0.120736942433424,0.0918481699644913,-0.240935744379774,0.469147942101695,0.616707857110168,0.289098563000696,-0.000525516944126923,0.755902012299249,0.621320032862044,0.604964912027755,1.52750262363997,0.603174603174603,-0.59531832382061,0.389208676888611
"NAVYILD.KY.Equity",NA,0.13011951479439,0.0593710991380643,0.12399339298708,0.0850582415231384,-0.189486499053984,0.438499970266396,0.639221998532308,0.0779203824073938,-0.00200244809467592,0.919910360290997,0.695175553530112,0.716888847214824,1.47965710057313,0.571428571428571,-0.473279526452641,0.759149099603091
"NEWHBAS.KY.Equity",0.01516,0.241778748306895,0.0677660753116787,0.114781919005855,0.0930604525152208,-0.237297129272327,0.546828941834271,0.674465614718699,0.147296345460863,-0.000692847714173582,0.821418680632855,0.697609714697313,0.686137317643103,1.67303219317301,0.65625,-0.42105382804444,1.44010846941971
